title,learn_type,description,delivery_method,instruction_type,content,what_will_learn,target_students,instructor|1|name,instructor|1|designation,instructor|1|instructor_image,instructor|2|name,instructor|2|designation,instructor|2|instructor_image,review|1|reviewer_name,review|1|review,total_duration,total_duration_unit,recommended_effort_per_week,batch|1|batch_start_date,enrollment_end_date,languages,short_description,accessibilities,pricing_type,currency,regular_price,additional_pricing_details,institute,partner_course_url
Business Sustainability Management,Course,"[<p><p><strong>Duration</strong>: 8 weeks (excluding orientation)<br/></p><p>As awareness of climate change, resource scarcity, pollution, and social inequality rises, businesses and governments are being held increasingly responsible. There is a need to promote sustainable development and champion positive change. By taking this Business Sustainability Management online short course, you’ll gain the insights needed to become that change, and set yourself up for success.</p><p>Learn to develop and motivate an action plan for sustainable business practices and consider corporate sustainability in your organisation, guided by the University of Cambridge Institute for Sustainability Leadership (CISL), a globally influential institute developing leadership and solutions for a sustainable economy.<sup>1</sup> By addressing the challenges of implementation in both public and private sectors, you’ll develop the skills to overcome them and seize the opportunities associated with creating a sustainable business. Adapt to growing global concerns and shifting landscapes and lead positive change throughout your sphere of influence.</p><em><sup>1</sup></em><a href=""https://www.cisl.cam.ac.uk/about"" target=""_blank""><em>CISL</em></a><em> (Oct, 2018).</em></p>, <p><strong>Duration</strong>: 8 weeks (excluding orientation)<br/></p>, <p>As awareness of climate change, resource scarcity, pollution, and social inequality rises, businesses and governments are being held increasingly responsible. There is a need to promote sustainable development and champion positive change. By taking this Business Sustainability Management online short course, you’ll gain the insights needed to become that change, and set yourself up for success.</p>, <p>Learn to develop and motivate an action plan for sustainable business practices and consider corporate sustainability in your organisation, guided by the University of Cambridge Institute for Sustainability Leadership (CISL), a globally influential institute developing leadership and solutions for a sustainable economy.<sup>1</sup> By addressing the challenges of implementation in both public and private sectors, you’ll develop the skills to overcome them and seize the opportunities associated with creating a sustainable business. Adapt to growing global concerns and shifting landscapes and lead positive change throughout your sphere of influence.</p>]",Online,Self Paced,"[<div class=""module-content""><p class=""heading font-h6-mobile"">Orientation Module</p><p class=""font-p-default"">Welcome to your Online Campus</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 1</p><p class=""font-p-default"">Sustainability challenges and opportunities</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 2</p><p class=""font-p-default"">The business case and leadership for action</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 3</p><p class=""font-p-default"">Regulatory environment and international policy</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 4</p><p class=""font-p-default"">Production and consumption</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 5</p><p class=""font-p-default"">Design, technology, and planning for sustainability</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 6</p><p class=""font-p-default"">Communication and marketing</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 7</p><p class=""font-p-default"">Collaboration and partnerships</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 8</p><p class=""font-p-default"">Rewiring your business approach</p></div>]","['A practical sustainability action plan to overcome the barriers and aid in seizing the opportunities associated with creating a sustainable business|', 'Insight into the potential of disruptive innovative design and technology to enable business sustainability and support sustainable development|', 'An understanding of the international regulations surrounding environmental best practices, the importance of sustainability in production and consumption, and how this will affect your organisation|', '', '']","This online short course from CISL is geared towards working professionals who want to strengthen corporate social responsibility efforts and implement sustainability into their organisation, while responding to its associated challenges| The course is also suitable for entrepreneurs wanting to identify new sustainable social, economic, and environmental opportunities, and who need to expand their knowledge on the role and importance of sustainability in their business|

This course is certified by the United Kingdom CPD Certification Service, and may be applicable to individuals who are members of, or are associated with, UK-based professional bodies| The course has an estimated 100 hours of learning|
Note: should you wish to claim CPD activity, the onus is upon you| CISL and GetSmarter accept no responsibility, and cannot be held responsible, for the claiming or validation of hours or points|
",Martin Roberts,"Director of Digital Learning, University of Cambridge Institute for Sustainability Leadership",https://www.getsmarter.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFFCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b27edbef0528dda199ed5eb0cfb34eee2fe27184/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCam9MY21WemFYcGxTU0lNTVRFd2VERXhNQVk2QmtWVSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e8e4d52386516ed9566f111cb5206b7b0185063d/university_of_cambridge_business_sustainability_management_course_convenor_martin_roberts.jpg,Martin Roberts,"Director of Digital Learning, University of Cambridge Institute for Sustainability Leadership",https://www.getsmarter.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFFCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b27edbef0528dda199ed5eb0cfb34eee2fe27184/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCam9MY21WemFYcGxTU0lNTVRFd2VERXhNQVk2QmtWVSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e8e4d52386516ed9566f111cb5206b7b0185063d/university_of_cambridge_business_sustainability_management_course_convenor_martin_roberts.jpg,Jayne Harvey,"The course gave me a holistic understanding of sustainability leadership and how leveraging sustainability can create new market opportunities, fuel innovation, and be the catalyst for power partnerships that increase your competitive advantage.",8,weeks,8–12 ,2021-09-22T00:00:00,2021-09-14T00:00:00,English,"Develop an action plan to tackle social, economic, and environmental sustainability challenges within your organisation.","Mobile,Desktop,Tablet",Paid,USD,"3,014","You can pay your course fees before the course starts, or you may opt for a split payment plan on courses that are nine weeks and shorter. For courses 10 weeks and longer, there is a three-part payment plan available.",University of Cambridge,https://www.getsmarter.com/products/cambridge-business-sustainability-management-online-short-course
Sustainable Finance,Course,"[<p><p><strong>Duration</strong>: 8 weeks (excluding orientation)</p><p>In today’s business landscape, it’s no longer sufficient for organisations to simply acknowledge global sustainability challenges like climate change, resource depletion, and inequality – they’re expected to lead the way through them.</p><p>The Sustainable Finance online short course from the University of Cambridge Institute for Sustainability Leadership (CISL) offers the tools and insights needed to develop financial strategies that create value for society and invest in a sustainable future.</p><p>Over eight weeks, you’ll learn about the pressures, trends, and opportunities in the current financial system. You’ll also investigate the strategic business implications of social and environmental challenges, and discover how best to plan for the future through sustainable initiatives like impact investing, the integration of Environmental, Social, and Governance (ESG) investing, and positive screening.</p><p>With expert guidance from CISL faculty, you’ll gain the skills to implement sustainable finance solutions in your own context, and better understand how these strategies can positively impact your organisation’s long-term value gain. This course will also give you new perspectives on how businesses, banks, and insurers are shifting to more sustainable business models that offer positive returns for both their clients and society.</p></p>, <p><strong>Duration</strong>: 8 weeks (excluding orientation)</p>, <p>In today’s business landscape, it’s no longer sufficient for organisations to simply acknowledge global sustainability challenges like climate change, resource depletion, and inequality – they’re expected to lead the way through them.</p>, <p>The Sustainable Finance online short course from the University of Cambridge Institute for Sustainability Leadership (CISL) offers the tools and insights needed to develop financial strategies that create value for society and invest in a sustainable future.</p>, <p>Over eight weeks, you’ll learn about the pressures, trends, and opportunities in the current financial system. You’ll also investigate the strategic business implications of social and environmental challenges, and discover how best to plan for the future through sustainable initiatives like impact investing, the integration of Environmental, Social, and Governance (ESG) investing, and positive screening.</p>, <p>With expert guidance from CISL faculty, you’ll gain the skills to implement sustainable finance solutions in your own context, and better understand how these strategies can positively impact your organisation’s long-term value gain. This course will also give you new perspectives on how businesses, banks, and insurers are shifting to more sustainable business models that offer positive returns for both their clients and society.</p>]",Online,Self Paced,"[<div class=""module-content""><p class=""heading font-h6-mobile"">Orientation module</p><p class=""font-p-default"">Welcome to your Online Campus</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 1</p><p class=""font-p-default"">Introduction to sustainable finance</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 2</p><p class=""font-p-default"">Steering capital for a sustainable future</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 3</p><p class=""font-p-default"">Strategies that work for sustainable finance</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 4</p><p class=""font-p-default"">Rewiring risk and return</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 5</p><p class=""font-p-default"">Sustainable finance solutions</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 6</p><p class=""font-p-default"">The role of the public sector in sustainable finance</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 7</p><p class=""font-p-default"">Trends, disruption, innovation, and sustainable finance</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 8</p><p class=""font-p-default"">Creating impact</p></div>]","['Insight into the sustainability challenges facing business and financial systems|', 'An understanding of how sustainability is rewiring financial systems to benefit society and business|', 'Tools and frameworks to respond to financial risks posed by sustainability issues, and the insights needed to create long-term value|', 'The skills to influence your organisation’s success by implementing green finance strategies and steering capital for a sustainable future|', 'A personal action plan to implement sustainable finance in your sphere of influence|']","This course will be relevant to anyone interested in harnessing sustainable finance initiatives to bring about positive change – both professionals currently working in the finance sector, such as financial service providers, financial advisors, sustainability consultants, and fund managers, as well as those outside the industry seeking a more practical understanding of how sustainable finance can strategically drive long-term business returns (including managers, marketing specialists, investors, and those who work with NGOs)| Policymakers in the public sector will also benefit from this finance course, as will anyone with an interest in integrating environmental considerations into development planning and finance| Similarly, this course is ideal for those looking to understand how both mindsets and the broader financial system are evolving in response to social and environmental pressures and, ultimately, how this can be financially and environmentally beneficial|This course is certified by the United Kingdom CPD Certification Service, and may be applicable to individuals who are members of, or are associated with, UK-based professional bodies| The course has an estimated 60 hours of learning| Note: should you wish to claim CPD activity, the onus is upon you| CISL and GetSmarter accept no responsibility, and cannot be held responsible, for the claiming or validation of hours or points|",Alice Chapple,Subject Matter Expert,https://www.getsmarter.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDBQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bc5fd3516af8006025a4e78599b3fe8a86784e99/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCam9MY21WemFYcGxTU0lNTVRFd2VERXhNQVk2QmtWVSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e8e4d52386516ed9566f111cb5206b7b0185063d/%5BCAM-SUF%5D_headshot_Alice-Chapple.png,Martin Roberts,"Director of Digital Learning, University of Cambridge Institute for Sustainability Leadership",https://www.getsmarter.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFFCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b27edbef0528dda199ed5eb0cfb34eee2fe27184/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCam9MY21WemFYcGxTU0lNTVRFd2VERXhNQVk2QmtWVSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e8e4d52386516ed9566f111cb5206b7b0185063d/university_of_cambridge_business_sustainability_management_course_convenor_martin_roberts.jpg,Stephen Adamu,"As an architect, I honestly did myself a favour by taking this online course. Though a little challenging because of my work schedule and commitments, it opened up my mind to a new dimension and I am grateful for the opportunity. I will definitely pursue advanced study in this area. It’s been an interesting journey. I know I am a better architect today than I was eight weeks ago when I started this course.",8,weeks,6–8 ,2021-10-13T00:00:00,2021-10-05T00:00:00,English,Explore the benefits of sustainable finance systems and develop a plan for creating a sustainable economy with long-term value returns.,"Mobile,Desktop,Tablet",Paid,USD,"3,014","You can pay your course fees before the course starts, or you may opt for a split payment plan on courses that are nine weeks and shorter. For courses 10 weeks and longer, there is a three-part payment plan available.",University of Cambridge,https://www.getsmarter.com/products/cambridge-sustainable-finance-online-short-course
Business and Climate Change: Towards Net Zero Emissions,Course,"[<p><p><strong>Duration</strong>: 8 weeks (excluding orientation)<br/>
</p><p>As public concern over sustainability challenges and ESG integration intensifies and climate-related organisational risks escalate, the ability to build more resilient business models that thrive in a net zero economy has fast become a strategic imperative.
</p><p>The <strong>Business and Climate Change: Towards Net Zero Emissions</strong> online short course from the Cambridge Institute for Sustainability Leadership (CISL) provides a comprehensive understanding of how to mitigate the business risks of climate change and oversee a transition to net zero emissions for long-term resilience and overall value.
</p><p>Over eight weeks online, you’ll explore real-world examples of successful low carbon initiatives and discover how to utilise innovation to build a resilient, profitable business model for the future, stimulating a ‘triple bottom line’ of people, profit, and planet. On completion of this course, you’ll walk away with a practical action plan to transition to net zero emissions and the ability to lead change within your organisation and beyond.
</p></p>, <p><strong>Duration</strong>: 8 weeks (excluding orientation)<br/>
</p>, <p>As public concern over sustainability challenges and ESG integration intensifies and climate-related organisational risks escalate, the ability to build more resilient business models that thrive in a net zero economy has fast become a strategic imperative.
</p>, <p>The <strong>Business and Climate Change: Towards Net Zero Emissions</strong> online short course from the Cambridge Institute for Sustainability Leadership (CISL) provides a comprehensive understanding of how to mitigate the business risks of climate change and oversee a transition to net zero emissions for long-term resilience and overall value.
</p>, <p>Over eight weeks online, you’ll explore real-world examples of successful low carbon initiatives and discover how to utilise innovation to build a resilient, profitable business model for the future, stimulating a ‘triple bottom line’ of people, profit, and planet. On completion of this course, you’ll walk away with a practical action plan to transition to net zero emissions and the ability to lead change within your organisation and beyond.
</p>]",Online,Self Paced,"[<div class=""module-content""><p class=""heading font-h6-mobile"">Orientation module</p><p class=""font-p-default"">Welcome to your Online Campus</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 1</p><p class=""font-p-default"">A changing climate for business</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 2</p><p class=""font-p-default"">The vision of a net zero carbon future</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 3</p><p class=""font-p-default"">The need to repurpose the economic system</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 4</p><p class=""font-p-default"">Collaborating and leading a low carbon transition</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 5</p><p class=""font-p-default"">Decarbonisation success stories</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 6</p><p class=""font-p-default"">Innovation and design for a net zero 21st century</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 7</p><p class=""font-p-default"">Leading change and coping with disruption</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 8</p><p class=""font-p-default"">Your role in leading the transition</p></div>]","['A meaningful understanding of the organisational risks and strategic opportunities presented by climate change|', 'Practical insights and knowledge from real-world examples of successful low-carbon initiatives|', 'Strategies for leading collaborative efforts and aligning financial, environmental, and social goals|', 'Insights needed to rewire your business model for resilience and profitability over the long term|', 'A net zero emission transition action plan to start leading change and meeting your personal and organisational sustainability goals|']","This course is designed for any professional looking to upskill themselves in climate change risk mitigation and adaptation, as learning outcomes are applicable across industries|
Climate consultants, sustainability specialists, and environmental managers as well as those looking to contribute to ‘sustainable development goals’ (SDGs) will benefit from an exploration of the latest low carbon practises, and gain new insights relevant to their current context and role| Those in finance and operations will develop the tools to bring about a transition to net zero emissions, and discover how to shift their business models for long-term resilience and profitability| Senior managers and C-suite executives in both the public and private sectors will learn how to lead sustainable change and turn a net zero future into a strategic 21st century business priority|
This course is certified by the United Kingdom CPD Certification Service, and may be applicable to individuals who are members of, or are associated with, UK-based professional bodies| The course has an estimated 80 hours of learning| Note: should students wish to claim CPD activity, the onus is upon them| The University of Cambridge Institute for Sustainability Leadership and GetSmarter accept no responsibility, and cannot be held responsible, for the claiming or validation of hours or points|",Dimitri Zenghelis,"Senior Associate, University of Cambridge Institute for Sustainability Leadership",https://www.getsmarter.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3dHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6b433842cc94230b73447437dee9d5faa23083da/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCam9MY21WemFYcGxTU0lNTVRFd2VERXhNQVk2QmtWVSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e8e4d52386516ed9566f111cb5206b7b0185063d/university_of_cambridge_cambridge_business_and_climate_change_towards_net_zero_emissions_course_convenor_dimitri_zenghelis.jpg,Martin Roberts,"Director of Digital Learning, University of Cambridge Institute for Sustainability Leadership",https://www.getsmarter.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFFCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b27edbef0528dda199ed5eb0cfb34eee2fe27184/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCam9MY21WemFYcGxTU0lNTVRFd2VERXhNQVk2QmtWVSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e8e4d52386516ed9566f111cb5206b7b0185063d/university_of_cambridge_business_sustainability_management_course_convenor_martin_roberts.jpg,Andrea Lantos,"I really enjoyed the course. It had very well-collected and designed materials with great subject matter experts. The real-life examples helped to understand the current issues in supply chains around the world. This was the first time I have done an online course, and I would definitely use this way of studying again. I was looking forward to the new modules every week, checking my classmates’ updates frequently. I got a much wider view of supply chains and challenges around the globe. It was great working with such a diverse class, everyone brought different experiences and opinions, and shared a wide range of examples. I am hoping I can keep in touch with the team. The online support was very quick and effective, any issue was fixed within a few hours.",8,weeks,8–10 ,2021-10-13T00:00:00,2021-10-05T00:00:00,English,"Gain insights into the organisational risks and opportunities posed by climate change, and learn to lead a transition to net zero emissions and rewire your business model for long-term value and resilience.","Mobile,Desktop,Tablet",Paid,USD,"3,014","You can pay your course fees before the course starts, or you may opt for a split payment plan on courses that are nine weeks and shorter. For courses 10 weeks and longer, there is a three-part payment plan available.",University of Cambridge,https://www.getsmarter.com/products/university-of-cambridge-business-and-climate-change-towards-net-zero-emissions-online-short-course
Communicating for Influence and Impact,Course,"[<p><p><strong>Duration</strong>: 8 weeks (excluding orientation)<br/></p><p>Strong communication skills can help you to achieve impact and accelerate change for the benefit of society. As systems become increasingly volatile, uncertain, complex, and ambiguous, finely tuned communication skills can help foster collaboration, improve problem-solving, and impact decision-making. Whether in social groups or business organisations, leaders across all segments of society and industry need to leverage communication to better meet objectives, influence stakeholders, and drive positive change. </p><p>The Communicating for Influence and Impact online short course from the University of Cambridge Institute for Sustainability Leadership (CISL) provides comprehensive insights and a range of tools to develop impactful communication. Throughout the programme, you'll learn how to communicate in a purpose-driven way to overcome barriers to success and get the opportunity to assess your leadership style. You’ll also learn communication techniques to help shape the future you want, while earning a certificate of completion validating your newfound skills.</p></p>, <p><strong>Duration</strong>: 8 weeks (excluding orientation)<br/></p>, <p>Strong communication skills can help you to achieve impact and accelerate change for the benefit of society. As systems become increasingly volatile, uncertain, complex, and ambiguous, finely tuned communication skills can help foster collaboration, improve problem-solving, and impact decision-making. Whether in social groups or business organisations, leaders across all segments of society and industry need to leverage communication to better meet objectives, influence stakeholders, and drive positive change. </p>, <p>The Communicating for Influence and Impact online short course from the University of Cambridge Institute for Sustainability Leadership (CISL) provides comprehensive insights and a range of tools to develop impactful communication. Throughout the programme, you'll learn how to communicate in a purpose-driven way to overcome barriers to success and get the opportunity to assess your leadership style. You’ll also learn communication techniques to help shape the future you want, while earning a certificate of completion validating your newfound skills.</p>]",Online,Self Paced,"[<div class=""module-content""><p class=""heading font-h6-mobile"">Orientation module</p><p class=""font-p-default"">Welcome to your Online Campus</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 1</p><p class=""font-p-default"">The need for impactful communication</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 2</p><p class=""font-p-default"">The role of communication in shaping society</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 3</p><p class=""font-p-default"">Attributes of an effective communicator</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 4</p><p class=""font-p-default"">Communicate effectively using listening and storytelling</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 5</p><p class=""font-p-default"">Purpose-driven communication and influence</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 6</p><p class=""font-p-default"">Influence change within and beyond your network</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 7</p><p class=""font-p-default"">Collaborating to achieve impact</p></div>, <div class=""module-content""><p class=""heading font-h6-mobile"">Module 8</p><p class=""font-p-default"">Maximising your influence and impact</p></div>]","['The tools to effectively and persuasively communicate with various stakeholders in your network|', 'A Personal Impact Plan to achieve meaningful change within and beyond your organisation|', 'Skills to inspire and motivate others to drive innovation and sustainability at a systems level|', 'Access to professionals from around the world as a member of the CISL global alumni network|', '']","This online short course is designed to help existing and aspiring leaders to become more effective communicators, and to influence change within and beyond their networks| It’s beneficial to all professionals who are driven to align business success with the delivery of positive social and environmental outcomes| The course curriculum is suited to those looking to build on past training and experience with an online programme designed to provide communication tools and skills to maximise influence and impact, while championing authenticity and integrity|This course is certified by the United Kingdom CPD Certification Service, and may be applicable to individuals who are members of, or are associated with, UK-based professional bodies| The course has an estimated 80 hours of learning| Note: should students wish to claim CPD activity, the onus is upon them| The University of Cambridge Institute for Sustainability Leadership and GetSmarter accept no responsibility, and cannot be held responsible, for the claiming or validation of hours or points|",Zoë Arden,"Fellow,  University of Cambridge Institute for Sustainability Leadership",https://www.getsmarter.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb0VEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f970a0fab62df4cc13cc44ed40c60f7e0239cca2/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCam9MY21WemFYcGxTU0lNTVRFd2VERXhNQVk2QmtWVSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e8e4d52386516ed9566f111cb5206b7b0185063d/university_of_cambridge_high_impact_leadership_course_convenor_zo%C3%AB_arden.jpg,Martin Roberts,"Director of Digital Learning, University of Cambridge Institute for Sustainability Leadership",https://www.getsmarter.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFFCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b27edbef0528dda199ed5eb0cfb34eee2fe27184/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCam9MY21WemFYcGxTU0lNTVRFd2VERXhNQVk2QmtWVSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--e8e4d52386516ed9566f111cb5206b7b0185063d/university_of_cambridge_business_sustainability_management_course_convenor_martin_roberts.jpg,,,8,weeks,8–10 ,2021-09-29T00:00:00,2021-09-21T00:00:00,English,Develop your leadership abilities with communication skills that foster collaboration and influence positive change in any context.,"Mobile,Desktop,Tablet",Paid,USD,"3,014","You can pay your course fees before the course starts, or you may opt for a split payment plan on courses that are nine weeks and shorter. For courses 10 weeks and longer, there is a three-part payment plan available.",University of Cambridge,https://www.getsmarter.com/products/cambridge-communicating-for-influence-and-impact-online-short-course
